text,class
"b'Jadwal Siaran Langsung Timnas Futsal Indonesia vs Myanmar di Semifinal Piala AFF Futsal 2022, Live di iNewsTV #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/krW2fWiJjw'",sepakbola
b'Kenapa kalau kasus pornografi beritanya heboh bener.  Giliran kasus korupsi anteng bener. \nMonmaap kalau saya pribadi lbh peduli ke pencuri pajak rakyat drpd tontonan recehan.',pajak
b'pgn rest sampe bangtan konser\nsee u on weekend!',konser
"b""Taukah Anda knp Pa De jokowi memutuskan KH Ma'ruf Amin jd Pendamping'y..? Utk mnghindari Perpecahan Koalisi Parpol maka di putuskan KH Ma'ruf Amin.. Jika Pak mohmahfudmd ada bbrp Parpol Koalisi yg tdk sependapat.. Inilah Demokrasi yg baik..mari kita lanjutkan #Jokowi2Periode""",demokrasi
b'Jelajah Wisata Bau Bau -  Yuk jelajah tempat wisata Bau Bau ini!! - Awesome photo by  taken at Pantai Lakeba Baubau.... - https://t.co/ji2gnpLrY8 https://t.co/EFRPANmH3I',wisata
"b'Meski jarang diketahui, para seniman dan artis Indonesia ini ternyata pernah terlibat di Marvel. Salah satunya bahkan ada yang tampil di film MCU!\n\nhttps://t.co/ykHB30Iutu'",film
"b""Imbauan prokes dan informasi\npelayanan vaksin dosis 1, 2 dan booster kepada pengunjung obyek wisata D'LAS Serang Karangreja\n\n#opsketupatcandi2022\n#polisi_indonesia\n#polisirepublikindonesia\n#polisiindonesia\n#humaspolrespurbalingga https://t.co/sckaiX4GIC""",wisata
b'Tempat Wisata Sijunjung Tercantik dan Ternama https://t.co/isey2R3OaM https://t.co/UMb6FqwKXN',wisata
"b'Wisata Batu Suli,\n#dayakbercerita #dayakvoices #jpickalimantan #indonesia\n\nCerita Lengkap;\nhttps://t.co/QKf9mp80AU https://t.co/zf8hYF9vDT'",wisata
"b'ewallet, pinjol, paylater bakal kena pajak 11% per mei 2022. Bangke'",pajak
"b'Dia yang main bulutangkis, gw yang gemeteran'",bulutangkis
b'ini gue sering banget dpt beasiswa dari  pts tapi takut boongan',beasiswa
"b'Sampai ketemu di konser online bujang""\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d#TREASURE_1STCONCERT'",konser
b'Milan Ditahan Imbang Bologna https://t.co/1YJfj3mYhe #International #Olahraga #Sepakbola #SerieA https://t.co/CqyJtUuWlQ',sepakbola
b'Semenjak ada Netflix &amp; Disney+ udah lupa cara download film \xf0\x9f\x98\x92',film
"b'""Malaysia dah merdeka. Namun, bola sepak Malaysia masih dijajah."" - Kenny Pallraj\n\nKenyataan ini dikeluarkan Kenny setelah tamat perlawanan antara KL dan JDT pada perlawanan liga super yang berlangsung semalam.\n\nAdakah kenyataan tersebut dituju kepada pengadil\xf0\x9f\xa4\x94 https://t.co/ndq9qi9u8h'",sepakbola
b'Patroli ke tempat wisata pantai Sodong Desa Karangbenda guna cipta situasi aman dan kondusif https://t.co/Ab03wWseqf',wisata
"b'Thomas Cup, hanya Indonesia wakil ASEAN di babak 4 besar. Uber Cup ada Thailand #ThomasUberCup2022'",bulutangkis
"b'Warren Buffett memang membenci kripto Bitcoin, tetapi 2 perusahaan portofolio investasinya, justru kian dalam masuk ke perusahaan kripto.\n\nhttps://t.co/ilMrwv2PG6\n\n#warrenBuffet #bitcoin #BTC #investasi #BerkshireHathaway'",investasi
b'SELAMAT 10TAHUN!!! AKU SAYANG KALIAN BANGET BANGET\xf0\x9f\x98\xad\xf0\x9f\x98\xad TERIMAKASIH KERJA KERAS KALIANNN\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f SAMPAI KETEMU DI KONSER NANTIIIII\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\n\nA DECADE WITH EXO \n\n#10YearsWithEXO\n#AlwaysAndForeverEXO\n#EXOWeAreOneDecade\n#\xec\x97\x91\xec\x86\x8c\xec\x99\x80_\xed\x95\xa8\xea\xbb\x98\xed\x95\x9c_\xec\x95\x84\xeb\xa6\x84\xeb\x8b\xa4\xec\x9a\xb4_10\xeb\x85\x84\n@weareoneEXO https://t.co/Cuwcu3tSug',konser
b'ptn! Another plans buat kalian yang mungkin hopeless kalo amit amit ga keterima SBM bakal gimana atau mungkin gapyear. Kalian bisa ambil beasiswa D1 nya PoltekAPP dengan program magang 2 kali. Worth it bangettt \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/IgVv0IKrPC',beasiswa
"b'Indonesia untuk sementara memimpin klasemen Grup A. Dua rival Indonesia  di Grup A, Korea Selatan dan Thailand baru akan tampil malam ini.\n\nhttps://t.co/Pt6IOcH4RD'",bulutangkis
b'Personel Satsamapta melaksanakan patroli dialogis di obyek wisata dan pangkalan ojek serta mengajak agar selalu mengingatkan penumpang dan pengunjung untuk tetap mematuhi protokol kesehatan\n\n#polisi_indonesia\n#polisirepublikindonesia\n#polisiindonesia\n#humaspolrespurbalingga https://t.co/SIlcMYw0oj',wisata
"b'Apa iya, pep guardiola tunduk lagi lawan sepakbola pragmatisnya atletico\xf0\x9f\x99\x84'",sepakbola
b'Ditjen Pajak Pastikan Pemerintah Bakal Tanggung PPN LPG 3Kg https://t.co/tIMdvAt8GI',pajak
"b'IHSG Tersungkur 8,73% Dalam Sepekan, Kapitalisasi Pasar BEI Menciut https://t.co/PfVLDqDvk8 #IHSG'",investasi
"b'Oh jadi, bgthu..\nSudah ke sini juga toh pajak nya..\n\nhttps://t.co/5JUUkrxo8S'",pajak
b'[INFO BEASISWA : KAMI FOUNDATION PROGRAM NATIONAL MILLENIAL LEADER SCHOLARSHIP 2022]\n\nHallo Fisikawan Berbakat! https://t.co/5sFJaT1xPj',beasiswa
"b'appreciate bgt sm org2 yg ngeh dan nanya. skincare km apa, parfum km apa\xf0\x9f\xab\xa0'",kecantikan
"b'GUYS, CARA BELI TIKET KONSER TREJO GIMANA YG ONLINE?'",konser
"b'Rugikan Negara Rp 5,4 Miliar, Wajib Pajak Asal Medan Ini Dijebloskan Ke Penjara\n \nhttps://t.co/AyaTD6fTvt via @tribunmedan'",pajak
b'Jadwal Lengkap Perempatfinal Piala Thomas dan Uber 2022 Hari Ini: Tim Bulu Tangkis Putra dan Putri Indonesia Kompak Hadapi China #LengkapCepatBeritanya #Olahraga #Sport #Bulutangkis #Netting #Badminton . https://t.co/1upBub4F9J',bulutangkis
"b'Wall Street Tumbang, Saham Teknologi Makin Tertekan https://t.co/Pjp4DdSp9V #WallStreet'",investasi
"b""Jelajah Wisata Bima -  Yuk jelajah tempat wisata Bima ini!! - Photo today by  taken at Oi Pa'i Beach Lambu... - https://t.co/spjxPxiEPi https://t.co/asz8Yj8HE3""",wisata
b'Dewa United Buktikan Keseriusan untuk Hadapi Liga 1 2022-2023 https://t.co/EXPnzIqwFW',sepakbola
b'Hyolin dapet peringkat 1 di round 1 wajar banget sih itusih lebih ke konser solo dia bukan perform di survival show',konser
b'dari kemaren aku ngehalu cravity konser di Indonesia',konser
"b'Jadwal Pertandingan Liga Sepakbola bersama VisaBet88\nUEFA EUROPA LEAGUE\nKamis &amp; Jumat (dini hari), 7 &amp; 8 April 2022\n\nLivechat: https://t.co/Bus746GT9g\nhttps://t.co/Jnj8t8f6Lp\n\n#visabet88 #visabet #sportbookvisabet88 #judionline #UBOvisabet88 #judibola #judibolajakarta #slotonline https://t.co/JD9YVFh4N7'",sepakbola
b'cita2 gua pake skincare sampe semulus hasil foto abis dikasih filter paris\xf0\x9f\xa5\xb2',kecantikan
b'Temukan dan dapatkan RAKET BULUTANGKIS Paket Komplit Raket Badminton + Tas + Kock + Grip hanya Rp45.000 - Rp115.000 di Shopee sekarang juga! https://t.co/VaGGtTcdFo #ShopeeID https://t.co/fd9Q68mvyf',bulutangkis
b'Halo Sobat Pajak!\n\nUPTD Pajak dan Retribusi Daerah Wilayah Jatisampurna melaksanakan beberapa pelayanan Pajak dan Retribusi Daerah antara lain:\n1. Pelayanan PBB di Kantor UPTD\n2. Konfirmasi Izin Reklame\n3. Monitoring Pemasangan TapingBox\n4. Monitoring Vaksinasi https://t.co/UxKXN8SFhh',pajak
"b'Desa Wisata Posong, Pesona Kabut Alam https://t.co/vPeD8WJeRi'",wisata
"b""2 bintang trbesar sepakbola, Pele &amp; Johan Cruyff punya karir Piala Dunia yg berbeda. Pele bermain di 4 PD, tahun '58,'62,'66,'70. Cruyff'74.""",sepakbola
b'Sudah tahu belum kalau hari ini tayang loh Film legendaris grup lawak pertama Indonesia hadir dengan tema nuansa yang modern di bioskop kesayangan\n#FilmSrimulat #HilYangMustahal\n#SaatnyaIndonesiaTertawa https://t.co/5JTpAZGfY1',film
"b'Semenjak gw kenal film marvel, pas ujan tdi kan ada petir tu gw inget Thor\xf0\x9f\x99\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad woi Thor lo jan ngamok donk\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",film
"b'Terhenti Dua Tahun, Program Beasiswa 5.000 Doktor Dibuka Lagi https://t.co/U0w9H6HDWG'",beasiswa
"b'https://t.co/osXmfk1Vww\n\nLiang Kabori adalah salah satu destinasi wisata unggulan terletak di Desa Liangkabori, Kecamatan Lohiya Kabupaten Muna, Propinsi Sulawesi Tenggara. \n\n@DPP_PKB @dpwpkb_sultra @halimiskandarnu @EmHasanuddin @kemendespdtt @Kemenparekraf @maitewuna https://t.co/PYfzPXQ6g3'",wisata
"b'mvs saranin film korea yang bagus dong, yg agak drama atau sad gapapa. TIA'",film
"b'Riset Saham Hari Ini, IHSG Bergerak di 7.179-7.278 - Economy Okezone #saham #investasi https://t.co/90kDfUwqfh'",investasi
b'Lagi ada pingin ke salah satu tempat wisata yg blm pernah di datengin. Trs sampe kebawa mimpi huhuhu bismillah ya allah semoga ada rezeki. Semoga allah pantaskan rezeki buat beneran kesitu..aamiin ya rabb. Yuk semangat nabung! *ngomong ke mas* \xf0\x9f\xa4\xa3',wisata
"b'Libur Lebaran, Wisata Islami Terbesar Indonesia Ikutan Ramai https://t.co/Kz57AEQZmF'",wisata
"b'Sugeng sonten #sedulurpemilih \nNegara kita Indonesia adalah negara yang menganut sistem demokrasi, mungkin seluruh masyarakat sudah paham mengenai hal tersebut, namun apa arti dari demokrasi itu sendiri? \xf0\x9f\x98\x81\n#temanpemilih\n#KPUMelayani\n#Pemilu2024Siap\n#Wonogiri https://t.co/RYDUOEZ8H2'",demokrasi
b'nonton dokyeom main bulutangkis',bulutangkis
"b'Duh, mudah2an Pakde topoto ketawa ketiwi chilling bareng Elon Musk bikin IHSG naik mingdep.'",investasi
b'Beberapa hari ini tak ubahnya masa horor bagi bagi Do Kwon serta siapa saja yang menaruh investasi pada kripto Terra (LUNA). \n\nhttps://t.co/EHjBBI7V2p\n\n#berita #popular #kripto #LUNA #Terra #Anchor #harga #stablecoin #NFT #blockchain',investasi
"b'yaudah percaya sama kepercyaan masih masing aja, lagian ihsg mau 5000 atau 7000 juga GAK BISA DIBELI!!! nyatanya ada saham2 yang ga terlalu ngikut penurunan ihsg belakangan ini. shm! holdernya juga masih pada santuy https://t.co/fiUKOnXHyS'",investasi
"b'Bagi penyuka sejarah Indonesia, mengetahui sejumlah peninggalan kerajaan Islam di Jawa adalah salah satu hal yang menarik untuk didalami. https://t.co/8yAakyWAqS'",wisata
"b'haiii, yang mau jastip tiket bioskop untuk besok masih bisa yaa\nbisa film apa saja dan domisili dimana ajaa^^\n\ntesti \xf0\x9f\x92\xaf real bisa diliat dipin yaa\xf0\x9f\xa4\xa9\nfee dijamin murah meriah\xf0\x9f\xa4\xa9\n\nbisaa dm/wa yoo\n\xf0\x9f\x93\xb2 https://t.co/Q3xeOWpR1s\n\n#zonauang mtix kkn desa penari doctor strange bioskop'",film
"b'Hari ini demokrasi mati bukan karena pemimpin diktator yang memperoleh kekuasaan lewat kudeta,\n\nMelainkan,\n\nJustru oleh pemimpin yang menang melalui proses pemilu.'",demokrasi
b'Ingat! Mulai 1 Mei Pinjol Bakal Kena Pajak\nhttps://t.co/Vagnl683zr',pajak
"b'Jangan Hanya Jadi Penonton, Awasi Pajak yang Anda Bayarkan https://t.co/7HIw5WTCha https://t.co/sRhN8RDHTX'",pajak
b'Ya allah besok udah konser aje ye treasure \xf0\x9f\x98\xad',konser
"b'gue baru nonton captain america the first avenger bagus banget nangis \xf0\x9f\x98\xad gue baru suka marvel akhir akhir ini karna abang gue , ternyata seseru itu film filmnya'",film
b'Boleh nggak sih emas mini gold/mini gram/dll itu saya namakan sbg investasi bodong \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',investasi
b'BEASISWA PENDIDIKAN PEMERINTAH KOTA TASIKMALAYA\n\nAda informasi untuk kalian yang sedang kuliah di PTS/PTN Kota Tasik!\nProgram Beasiswa Pendidikan yang diselenggarakan oleh Pemerintah Kota Tasikmalaya telah dibuka! Silakan bisa daftar langsung ke Dinas Sosial Kota Tasikmalaya. https://t.co/FOKOV9XIJD',beasiswa
b'Mohamed Salah punya peluang membuat sebuah torehan istimewa di Liga Champions. Baru ada Ruud van Nistelrooy yang bikin torehan itu buat klub Inggris. https://t.co/vuKAoV9jlD',sepakbola
b'Kisah Aktivis Zaman Bung Hatta: Pilih Beasiswa atau Indonesia Merdeka? https://t.co/50qfYY0Gea | Nasional https://t.co/cQGfcFCnIu',beasiswa
b'Buah tidak jauh dari pohonnya. Bilqis Prasista putri pasangan legendaris bulutangkis thn 90 an Joko Supriyanto dan Zelin Resiana. Joko Supriyanto spesialis tunggal Putra sedangkan Zelin Resiana spesialis ganda Putri yg biasa berpasangan dengan Eliza Nathanael. https://t.co/5tjh9eRWOh',bulutangkis
"b'LPG 3 Kg Kena Pajak? Betul, Tapi Dibayarin Negara! - https://t.co/s8kZzamTqu \n\n#IDCORNER'",pajak
"b'Kawan, pada dasarnya semua Barang dan Jasa itu Kena Pajak.'",pajak
b'mengcek apakah tangan wangi. simulasi konser treasure nct di indonesia gasi? amin wangi\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/7SMBLfdjmC',konser
b'JADWAL PERTANDINGAN 07 APRIL 2022\n\nPREMIER LEAGUE\n\nBurnley (01:30) Everton\n\n#SepakBola #Beritabola #AgenBolaNET #Agenbolainfo #agenbolaterpercaya2005 #AgenBolakita #agenbola2005 #agenbolaterbaik #SusantoGuna\n\xe2\x98\x8e\xef\xb8\x8f Hubungi CS Kami Online 24 Jam\n\xf0\x9f\x93\xb2 Wa: +85569901560 https://t.co/eF6HqWVyVb',sepakbola
"b'Asing Kembali Lakukan Aksi Jual, IHSG Dibuka Melemah ke Level 6.586 https://t.co/PvXb2vhdLy'",investasi
"b'Terra Luna Anjlok hingga 90%, Analis Peringatkan Risiko Investasi Kripto dan NFT\n\n #Sindonews #BukanBeritaBiasa .https://t.co/2lMNYTZM6o'",investasi
b'Ga semua tempat wisata itu cocok dicat dan dikasih ornamen warna-warni. Dasar norak.',wisata
"b'gue capek bgt kulon, belajar, nugas, nyempetin buar nyari + daftar beasiswa, nyari + daftar magang, ikut kepanitian, himpunan, jualan jg biar bisa penuhi kebutuhan'",beasiswa
"b'Semalem nonton bulutangkis, tandingnya di zona waktu yang sama, tapi rasa tanding di Eropa, baru kelar jam 2 pagi.'",bulutangkis
"b'Disarankan kementerian pariwisata agar bekerjasama  pertamina untuk pengenalan daerah wisata, kiranya setiap SPBU Pertamina seluruh Indonesia di samping membuatkan nomor SPBU nya sebaiknya juga ditulis nama daerahnya lokasi Pertamina dimaksud agar dikenang oleh para wisatawan.'",wisata
b'Momen Abadi Rudiger di Chelsea: Medali Juara dan Tawa Kante di Toilet https://t.co/7Gi5t1UbMN',sepakbola
"b'Penyebab IHSG Dibuka Anjlok, Investor Asing Lepas Saham BBRI-BBCA https://t.co/tAGpkU5aZi'",investasi
"b'Selain Camp Nou, Beberapa Markas Klub Top Eropa Juga Pernah Dikomersilkan https://t.co/KKXo5d4LhV via @indosportdotcom https://t.co/m1Qmekvz3y\n\n#m88mansion #m88mansionindo #m88indo #m88laliga'",sepakbola
"b'Ramadhan Tiba, 4 Destinasi Wisata Religi di Jabar Ini Cocok untuk Syiar Islam\n\n #Sindonews #BukanBeritaBiasa .https://t.co/bfygh8Cg75'",wisata
"b'pada cantip bngt makeup nya, tipis2, NATURAL huhuhu'",kecantikan
"b'Kenaikan Pajak Pertambahan Nilai atau PPN menjadi 11 persen telah dimulai 1 April Kenaikan ini hanya menambah 1 persen angka, yang sebelumnya 10 persen menjadi 11 persen.Meski begitu, apakah dampak yang akan dirasakan oleh perekonomian masyarakat Indonesia, simak di mmc https://t.co/lvNj8jfKvE'",pajak
b'Bali United Lepas Wawan Spiderwan https://t.co/absVkw88D8 #beritabola #nusabali #Sepakbola #Football #BaliUnited #beritaolahraga',sepakbola
b'21/10/2021: Bodo v Roma 6-1\n05/11/2022 Roma v Bodo 2-2 07/04/2022: Bodo v Roma 2-1 Bodo/Glimt adalah tim pertama dalam sejarah sepak bola yang mencetak 10 gol melawan tim Mourinho dalam satu musim. (Giuseppe Pastore)\n@CoachJustinL https://t.co/gkO2pj8OR7',sepakbola
"b'Bogor rasa Jepang nih!\n\n\xf0\x9f\x93\x8dLocation : Villa Khayangan Bogor (Jl. Puncak Dua, Wargajaya, Kec. Sukamakmur, Kabupaten Bogor, Jawa Barat 16830)\n\nsc : fridaep27_/tiktok\n.\n.\nKami rutin setiap hari posting foto-foto destinasi wisata terbaru &amp; terbaik, pemanda\xe2\x80\xa6 https://t.co/MnkmXbpfiI https://t.co/HXxySeekAe'",wisata
b'gua nanti deg2an bgt nonton konser treasure dh',konser
b'gw lupa gw abis bayar pajak pantesan duit abis',pajak
"b'klo lg mainan makeup, gabutuh filter \xf0\x9f\xa5\xba https://t.co/tlGWCRKejP'",kecantikan
b'EH IYA BSK KONSER LAS VEGAS KAN?????? JAM BERAPA MOOTS?',konser
b'Hasil jajak pendapat Penerbit Rough Guides menempatkan Indonesia di peringkat ke-6 negeri terindah di dunia. Ini makin mengukuhkan Indonesia sebagai destinasi wisata kelas dunia. #IndonesiaMaju #BersamaJokowi\nhttps://t.co/k2qrTESElN',wisata
"b'...Anggaran Pendapatan dan Belanja Negara (APBN), teori dasar perpajakan, dampak pajak terhadap masyarakat dan ekonomi, utang negara, desentralisasi fiskal, pajak daerah, peran dan fungsi negara dalam Islam, ...\nhttps://t.co/QjVCkQKpBE'",pajak
"b'Beasiswa Penuh + Biaya Hidup, MBA University of Cambridge, Inggris\n\nBACA: https://t.co/rC0CuBXogH\nDEADLINE: 15 Mei 2022\n\nCHAT WhatsApp: https://t.co/pjGq71Lsec'",beasiswa
"b'A Thread. Tips Wawancara Beasiswa. Refleksi pengalaman  wwncr dari dosen Public Speaking &amp; survivor lima wwncr (2 program nongelar &amp; tiga beasiswa luar negeri). Cocok u/ pelamar AAS, LPDP, Beasiswa NTB, dll. Ini notes sy u/ Fulbright Dikti. Lusuh krn dikantongin kemana2. https://t.co/HYbf1zT66g'",beasiswa
"b'Sepupuku dapat beasiswa s2 lpdp di amerika, tapi ortuku ttp santai dan tidak membadingkan saya sama sepupuku. Hehehe. Pdhl jantungku sudah dagdigdug seerrr'",beasiswa
"b'mau juga pake skincare, tapi aku malesan banget, takut ga cocok juga'",kecantikan
"b'jujur telat 9 menit krn ketiduran tp gpp, MAKASII EXOOOO UDH NEMENIN EXOL SAMPE UDH JALAN 10 TAHUN WAW, semoga bisa ketemu ot9 di konser aamiin \xe2\x99\xa1\nA DECADE WITH EXO\n#10YearsWithEXO\n#AlwaysAndForeverEXO\n#EXOWeAreOneDecade\n#\xec\x97\x91\xec\x86\x8c\xec\x99\x80_\xed\x95\xa8\xea\xbb\x98\xed\x95\x9c_\xec\x95\x84\xeb\xa6\x84\xeb\x8b\xa4\xec\x9a\xb4_10\xeb\x85\x84\n #1\xce\x9eX0 #EXO10thYearAnniversary'",konser
b'TERORIS KONSTITUSI ADA DI ISTANA. \nBegal demokrasi ada di istana. \n\nJokowi Luhut teroris konstitusi. Jokowi Luhut begal demokrasi.\n\nPeople power akan membereskan begal dan teroris bangsa. \n\n#JokowiLuhutPemusnahRI \n#JokowiLuhutPemusnahRI https://t.co/l7GLMZSAbA',demokrasi
"b'embarrassed myself by saying that npwp stands for ""nomor pajak wajib punya"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",pajak
"b'Ngejudge org dr lo bahkan membuat wajah bodoh , perawatan wajah yang baik jika iblis mah sm aja ..'",kecantikan
"b'Dipimpin Jump Crypto, KuCoin Dapat Suntikan Investasi Rp2 Triliun https://t.co/G6J2QkL6hQ'",investasi
"b'\xf0\x9f\x93\x8cTUTUP BUKU... \n\nGorengan Penundaan Pemilu dan Jabatan Presiden 3 periode harusnya tidak diperpanjang!! Toh Presiden sudah tegas katakan. Mau jualan buat NYAPRES yang bermutulah, jangan HOAX mulu. Makin bodoh tu pendukung!!! \n\n@jokowi Gas Pol Demokrasi https://t.co/5HnCxWoKWf'",demokrasi
b'3 Kader HMI Masih Diperiksa Polisi Terkait Demo di Depan Istana https://t.co/Wsjc0p3MgP',demokrasi
b'Baru sadar udah berbulan-bulan ga nonton film di bioskop maupun di netflix. Perasaan ga sibuk-sibuk amat\xf0\x9f\x98\x90',film
"b""Dikemas bak sajian thriller investigatif, film dokumenter terbaru Netflix ini menegangkan, bikin darah mendidih sekaligus penting disimak.\n\n'Cyber Hell' menguak kasus menghebohkan di Korea pada awal 2020 perihal pelecehan &amp; eksploitasi seksual anak bawah umur lewat grup Telegram. https://t.co/3T37pLMi0M""",film
b'Tiga Kader HMI Diamankan Saat Demo Protes Penangkapan Terdakwa Begal M\xc2\xa0Fikry https://t.co/e0pVonKgtp',demokrasi
"b'Seru liat reply-an thread Mas @iIhamzada hehe.. Koq banyak yang gerah.\n\nItu kan pemikiran dan perspektif Mas Ilham ttg sepakbola Indonesia.\n\nBoleh setuju boleh tidak, yg ngga boleh itu nyinyir ngga jelas. \xf0\x9f\x98\x80'",sepakbola
"b'IHSG Turun 0,87% ke 6.542,1 di Pagi Ini (13/5), Asing Lepas BBRI, BBCA, TLKM https://t.co/WcAam7rewO #IHSG'",investasi
b'Program beasiswa kuliah putus rantai kemiskinan di Surabaya https://t.co/RnDIV7kSAu',beasiswa
b'besok lembur buat upload foto produk dan update pl dari 30+ brand make up &amp; skincare. semoga tangan tidak tremor',kecantikan
b'Baru ngeh ternyata besok mulai konser bangtan di vegas\xf0\x9f\xa5\xb2 kirain minggu depan\xf0\x9f\xa5\xb2',konser
b'Moeldoko Sebut Pembangunan IKN Bentuk Konkret Demokrasi https://t.co/q2C7KwmsNe',demokrasi
b'Merelakan beasiswa s2 di luar negri grgr laki..\nSekarang lakinya selingkuh.\nBangsat emang.\nPelajaran buat cewe-cewe jangan sampe gobloknya kaya aku ya..\nYg mau sharing boleh gaskeun. .',beasiswa
"b'Tunggal Pertama Lawan China di Thomas Cup, Anthony Ginting Lega Menang https://t.co/H2W8E1YZyc'",bulutangkis
"b'Kalau Demo gitu, buat akomodasi dan konsumsi ada pertanggung jawabannya nggak ya? Budget untuk 2500 kalau realisasi yang hadir secara fisikli cuma 500, korlapnya untung gede tuh. https://t.co/jyUSuXpjOE'",demokrasi
"b'Villarreal mampu kalahkan Bayern Munich 1-0 di leg pertama perempatfinal Liga Champions. Bagi Unai Emery, Kapal Selam Kuning tampil begitu sempurna. https://t.co/vmzERBZ0tM'",sepakbola
b'Sekarang kan lagi musimnya climate change nih. Nah disini ada produk kecantikan yang ramah lingkungan loh yaitu The Body Shop ini produk merupakan salah satu brand yang peduli lingkungan.\n@thebodyshopindo #beseenbeheard',kecantikan
